"Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
1996,1,"All_areas",31017.4944463534,0.227393658195861,7053.18153022609
1997,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
1998,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
1999,1,"All_areas",21182.5159856409,0.271715826258234,5755.62483326667
2000,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2001,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2002,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2003,1,"All_areas",42707.0256251829,0.260390801611287,11120.5166369752
2004,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2005,1,"All_areas",87190.6107619407,0.312108968835264,27212.9716170262
2006,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2007,1,"All_areas",42669.8794987351,0.346665145628283,14792.1599903703
2008,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2009,1,"All_areas",27928.8712121179,0.196658710005724,5492.45578449112
2010,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2011,1,"All_areas",24310.9053523018,0.212908426258116,5175.99659946856
2012,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2013,1,"All_areas",46122.3330579684,0.232445515307573,10720.929474847
2014,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2015,1,"All_areas",32089.363447029,0.202950381240725,6512.54854534674
2016,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2017,1,"All_areas",32969.9061653129,0.188625896517477,6218.97810852922
2018,1,"All_areas",5180.32981201006,0.423747906016087,2195.15391031197
2019,1,"All_areas",59929.9609923351,0.215567953856297,12918.9790658054
